MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,TAIL_NUM,DEST,DEP_DELAY,CRS_ELAPSED_TIME,DISTANCE,CRS_DEP_M,DEP_TIME_M,CRS_ARR_M,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Condition,sch_dep,sch_arr,TAXI_OUT,Is_delayed
11,23,6,B6,N516JB,MSY,-8,211,1182,899,891,1050,42,26,53,SW,7,0,29.92,Cloudy,26,38,18,0
11,23,6,DL,N115DU,IAH,-2,250,1417,895,893,1085,42,26,53,SW,7,0,29.92,Cloudy,26,38,17,0
11,23,6,DL,N932AT,CLT,-1,139,541,895,894,1034,42,26,53,SW,7,0,29.92,Cloudy,26,38,19,0
11,23,6,AA,N940AN,DFW,4,252,1391,890,894,1082,42,26,53,SW,7,0,29.92,Cloudy,26,38,21,0
11,23,6,DL,N858DZ,ATL,-4,156,760,899,895,1055,42,26,53,SW,7,0,29.92,Cloudy,26,38,27,0
11,23,6,AA,N767AJ,MIA,-1,192,1089,900,899,1092,42,26,53,SW,7,0,29.92,Cloudy,26,38,20,0
11,23,6,DL,N839DN,LAS,0,350,2248,899,899,1069,42,26,53,SW,7,0,29.92,Cloudy,26,38,24,0
11,23,6,9E,N307PQ,DTW,1,129,509,900,901,1029,42,26,53,SW,7,0,29.92,Cloudy,30,40,24,0
11,23,6,9E,N311PQ,RDU,-7,121,427,915,908,1036,42,26,53,SW,7,0,29.92,Cloudy,30,40,21,0
11,23,6,DL,N352NW,MIA,-7,186,1089,915,908,1101,42,26,53,SW,7,0,29.92,Cloudy,30,40,24,0
11,23,6,DL,N362NB,BOS,-5,80,187,917,912,997,42,26,53,SW,7,0,29.92,Cloudy,30,40,19,0
11,23,6,MQ,N900AE,RIC,-9,94,288,930,921,1024,42,26,53,SW,7,0,29.92,Cloudy,30,40,16,0
11,23,6,B6,N973JT,SJU,-7,233,1598,929,922,1222,42,26,53,SW,7,0,29.92,Cloudy,30,40,12,0
11,23,6,MQ,N928AE,ORF,-10,90,290,933,923,1023,42,26,53,SW,7,0,29.92,Cloudy,30,40,18,0
11,23,6,B6,N935JB,SFO,-6,399,2586,929,923,1148,42,26,53,SW,7,0,29.92,Cloudy,30,40,13,0
11,23,6,YX,N114HQ,CMH,-7,119,483,930,923,1049,42,26,53,SW,7,0,29.92,Cloudy,30,40,20,0
11,23,6,DL,N303DN,MCO,-3,176,944,929,926,1105,42,26,53,SW,7,0,29.92,Cloudy,30,40,22,0
11,23,6,MQ,N805AE,IND,-4,151,665,930,926,1081,42,26,53,SW,7,0,29.92,Cloudy,30,40,25,0
11,23,6,DL,N190DN,LAX,-1,383,2475,930,929,1133,42,26,53,SW,7,0,29.92,Cloudy,30,40,18,0
11,23,6,MQ,N845AE,PHL,-6,79,94,940,934,1019,42,26,53,SW,7,0,29.92,Cloudy,30,40,19,0
11,23,6,9E,N330PQ,PIT,-5,115,340,940,935,1055,42,26,53,SW,7,0,29.92,Cloudy,30,40,17,0
11,23,6,9E,N538CA,IND,-4,146,665,945,941,1091,42,26,53,SW,7,0,29.92,Cloudy,30,40,24,0
11,23,6,DL,N989AT,TPA,-7,180,1005,950,943,1130,42,26,53,SW,7,0,29.92,Cloudy,30,40,18,0
11,23,6,MQ,N931AE,BWI,-10,78,184,959,949,1037,42,26,53,SW,7,0,29.92,Cloudy,30,40,24,0
11,23,6,DL,N713TW,SFO,-5,404,2586,955,950,1179,42,26,53,SW,7,0,29.92,Cloudy,30,40,19,0
11,23,6,AA,N917AN,ORD,-8,178,740,960,952,1078,41,28,60,SW,7,0,29.9,Cloudy,30,40,22,0
11,23,6,DL,N705TW,SEA,-1,389,2422,955,954,1164,41,28,60,SW,7,0,29.9,Cloudy,30,40,21,0
11,23,6,B6,N2016J,MCO,0,183,944,957,957,1140,41,28,60,SW,7,0,29.9,Cloudy,30,40,21,0
11,23,6,DL,N704X,SLC,0,322,1990,959,959,1161,41,28,60,SW,7,0,29.9,Cloudy,30,40,36,0
11,23,6,B6,N992JB,LAX,0,381,2475,960,960,1161,41,28,60,SW,7,0,29.9,Cloudy,31,32,26,0
11,23,6,DL,N329NB,MSY,2,205,1182,959,961,1104,41,28,60,SW,7,0,29.9,Cloudy,31,32,27,0
11,23,6,9E,N294PQ,ROC,-5,95,264,970,965,1065,41,28,60,SW,7,0,29.9,Cloudy,31,32,24,0
11,23,6,B6,N298JB,FLL,68,191,1069,899,967,1090,41,28,60,SW,7,0,29.9,Cloudy,31,32,23,1
11,23,6,B6,N806JB,LGB,-2,378,2465,972,970,1170,41,28,60,SW,7,0,29.9,Cloudy,31,32,21,0
11,23,6,DL,N101DU,MSP,-8,190,1029,980,972,1110,41,28,60,SW,7,0,29.9,Cloudy,31,32,29,0
11,23,6,B6,N324JB,ORD,-10,164,740,983,973,1087,41,28,60,SW,7,0,29.9,Cloudy,31,32,20,0
11,23,6,B6,N923JB,SAN,-8,365,2446,990,982,1175,41,28,60,SW,7,0,29.9,Cloudy,31,32,21,0
11,23,6,B6,N623JB,BUR,-5,377,2465,990,985,1187,41,28,60,SW,7,0,29.9,Cloudy,31,32,21,0
11,23,6,AA,N105NN,SFO,13,407,2586,975,988,1202,41,28,60,SW,7,0,29.9,Cloudy,31,32,20,0
11,23,6,AS,N236AK,SFO,-4,410,2586,995,991,1225,41,28,60,SW,7,0,29.9,Cloudy,31,32,34,0
11,23,6,MQ,N810AE,CVG,6,141,589,990,996,1131,41,28,60,SW,7,0,29.9,Cloudy,31,32,25,0
11,23,6,B6,N971JT,FLL,8,187,1069,990,998,1177,41,28,60,SW,7,0,29.9,Cloudy,31,32,21,0
11,23,6,9E,N135EV,PWM,-7,85,273,1010,1003,1095,41,28,60,SW,7,0,29.9,Cloudy,31,32,19,0
11,23,6,MQ,N822AE,PIT,-12,105,340,1019,1007,1124,41,28,60,SW,7,0,29.9,Cloudy,31,32,23,0
11,23,6,B6,N228JB,PBI,-7,181,1028,1015,1008,1196,41,28,60,SW,7,0,29.9,Cloudy,31,32,18,0
11,23,6,DL,N6712B,ATL,-2,152,760,1015,1013,1167,41,28,60,SW,5,0,29.9,Cloudy,31,32,26,0
11,23,6,AA,N103NN,LAX,-7,384,2475,1020,1013,1224,41,28,60,SW,5,0,29.9,Cloudy,31,32,24,0
11,23,6,YX,N207JQ,BOS,-5,84,187,1019,1014,1103,41,28,60,SW,5,0,29.9,Cloudy,31,32,24,0
11,23,6,9E,N605LR,SYR,-4,89,209,1019,1015,1108,41,28,60,SW,5,0,29.9,Cloudy,31,32,20,0
11,23,6,AS,N248AK,LAX,0,400,2475,1020,1020,1240,41,28,60,SW,5,0,29.9,Cloudy,23,35,23,0
11,23,6,DL,N689DL,SAN,7,366,2446,1015,1022,1201,41,28,60,SW,5,0,29.9,Cloudy,23,35,18,0
11,23,6,AA,N960AN,CLT,-6,134,541,1029,1023,1163,41,28,60,SW,5,0,29.9,Cloudy,23,35,21,0
11,23,6,B6,N991JT,LAX,0,374,2475,1040,1040,1234,41,28,60,SW,5,0,29.9,Cloudy,23,35,16,0
11,23,6,DL,N804DN,LAS,0,356,2248,1049,1049,1225,41,28,60,SW,5,0,29.9,Cloudy,23,35,15,0
11,23,6,B6,N639JB,RSW,33,192,1074,1020,1053,1212,41,28,60,SW,5,0,29.9,Cloudy,23,35,12,1
11,23,6,B6,N949JT,SMF,10,379,2521,1052,1062,1251,41,28,60,SW,5,0,29.9,Cloudy,23,35,20,0
11,23,6,B6,N903JB,MCO,-4,176,944,1069,1065,1245,41,28,60,SW,5,0,29.9,Cloudy,23,35,18,0
11,23,6,9E,N836AY,BWI,-8,80,184,1079,1071,1159,43,28,56,SSW,8,0,29.88,Cloudy,23,35,18,0
11,23,6,B6,N187JB,RDU,47,105,427,1026,1073,1131,43,28,56,SSW,8,0,29.88,Cloudy,23,35,19,1
11,23,6,B6,N976JT,SEA,-3,382,2422,1077,1074,1279,43,28,56,SSW,8,0,29.88,Cloudy,23,35,16,0
11,23,6,B6,N952JB,ONT,-4,370,2429,1080,1076,1270,43,28,56,SSW,8,0,29.88,Cloudy,23,35,20,0
11,23,6,B6,N821JB,SJC,-3,392,2569,1080,1077,1292,43,28,56,SSW,8,0,29.88,Cloudy,23,35,18,0
11,23,6,DL,N372NW,FLL,-9,187,1069,1095,1086,1282,43,28,56,SSW,8,0,29.88,Cloudy,39,30,17,0
11,23,6,9E,N181PQ,JAX,-5,159,828,1095,1090,1254,43,28,56,SSW,8,0,29.88,Cloudy,39,30,24,0
11,23,6,9E,N834AY,IAD,-4,87,228,1095,1091,1182,43,28,56,SSW,8,0,29.88,Cloudy,39,30,24,0
11,23,6,DL,N933AT,DCA,-3,85,213,1095,1092,1180,43,28,56,SSW,8,0,29.88,Cloudy,39,30,14,0
11,23,6,DL,N624AG,LAX,3,380,2475,1090,1093,1290,43,28,56,SSW,8,0,29.88,Cloudy,39,30,13,0
11,23,6,OO,N269SY,BNA,-1,154,765,1095,1094,1189,43,28,56,SSW,8,0,29.88,Cloudy,39,30,19,0
11,23,6,AA,N116AN,LAX,-6,390,2475,1110,1104,1320,43,28,56,SSW,8,0,29.88,Cloudy,39,30,17,0
11,23,6,B6,N520JB,PSP,-4,362,2378,1110,1106,1292,43,28,56,SSW,8,0,29.88,Cloudy,39,30,22,0
11,23,6,DL,N369NW,SAT,-3,259,1587,1110,1107,1309,43,28,56,SSW,8,0,29.88,Cloudy,39,30,15,0
11,23,6,AA,N809NN,SAT,-1,275,1587,1109,1108,1324,43,28,56,SSW,8,0,29.88,Cloudy,39,30,25,0
11,23,6,DL,N886DN,SEA,-9,387,2422,1119,1110,1326,43,28,56,SSW,8,0,29.88,Cloudy,39,30,27,0
11,23,6,B6,N249JB,BUF,-1,90,301,1115,1114,1205,43,28,56,SSW,8,0,29.88,Cloudy,39,30,24,0
11,23,6,AS,N926VA,SEA,4,391,2422,1120,1124,1331,43,28,56,SSW,8,0,29.88,Cloudy,39,30,32,0
11,23,6,B6,N595JB,FLL,-3,188,1069,1130,1127,1318,43,28,56,SSW,8,0,29.88,Cloudy,39,30,17,0
11,23,6,AA,N554UW,CLT,-6,137,541,1139,1133,1276,43,28,56,SSW,8,0,29.88,Cloudy,39,30,20,0
11,23,6,9E,N937XJ,CVG,-1,138,589,1135,1134,1273,43,28,56,SSW,8,0,29.88,Cloudy,39,30,14,0
11,23,6,B6,N599JB,OAK,-4,392,2576,1139,1135,1351,43,28,56,SSW,8,0,29.88,Cloudy,39,30,17,0
11,23,6,DL,N865DN,SJU,-3,232,1598,1139,1136,1431,43,28,56,SSW,8,0,29.88,Cloudy,39,30,18,0
11,23,6,DL,N345NW,AUS,7,252,1521,1130,1137,1322,43,28,56,SSW,8,0,29.88,Cloudy,39,30,18,0
11,23,6,B6,N247JB,SYR,-2,76,209,1139,1137,1215,43,28,56,SSW,8,0,29.88,Cloudy,39,30,20,0
11,23,6,DL,N104DU,DFW,43,250,1391,1100,1143,1290,43,28,56,SSW,8,0,29.88,Cloudy,44,32,26,1
11,23,6,B6,N955JB,PHX,14,337,2153,1139,1153,1356,43,28,56,SSW,8,0,29.88,Cloudy,44,32,30,0
11,23,6,DL,N329NW,TPA,-10,174,1005,1165,1155,1339,43,28,56,SSW,8,0,29.88,Cloudy,44,32,36,0
11,23,6,9E,N138EV,BTV,-7,88,266,1165,1158,1253,43,28,56,SSW,8,0,29.88,Cloudy,44,32,30,0
11,23,6,DL,N342DN,SLC,-8,326,1990,1167,1159,1373,43,28,56,SSW,8,0,29.88,Cloudy,44,32,31,0
11,23,6,9E,N341PQ,BOS,-5,96,187,1165,1160,1261,43,28,56,SSW,8,0,29.88,Cloudy,44,32,38,0
11,23,6,DL,N358NW,MSY,-9,202,1182,1170,1161,1312,44,30,58,SSW,10,0,29.87,Cloudy,44,32,41,0
11,23,6,9E,N909XJ,RDU,-2,124,427,1165,1163,1289,44,30,58,SSW,10,0,29.87,Cloudy,44,32,37,0
11,23,6,B6,N645JB,RNO,-7,369,2411,1170,1163,1359,44,30,58,SSW,10,0,29.87,Cloudy,44,32,29,0
11,23,6,AA,N115NN,LAX,-1,396,2475,1169,1168,1385,44,30,58,SSW,10,0,29.87,Cloudy,44,32,33,0
11,23,6,DL,N363DN,MIA,3,189,1089,1165,1168,1354,44,30,58,SSW,10,0,29.87,Cloudy,44,32,35,0
11,23,6,OO,N291SY,RIC,0,109,288,1170,1170,1279,44,30,58,SSW,10,0,29.87,Cloudy,44,32,35,0
11,23,6,B6,N985JT,LAX,-7,387,2475,1180,1173,1387,44,30,58,SSW,10,0,29.87,Cloudy,44,32,33,0
11,23,6,B6,N984JB,SFO,-4,409,2586,1180,1176,1409,44,30,58,SSW,10,0,29.87,Cloudy,44,32,33,0
11,23,6,9E,N319PQ,ORF,-4,102,290,1185,1181,1287,44,30,58,SSW,10,0,29.87,Cloudy,44,32,36,0
11,23,6,B6,N966JT,LAS,8,353,2248,1176,1184,1349,44,30,58,SSW,10,0,29.87,Cloudy,44,32,35,0
11,23,6,MQ,N928AE,BNA,-9,165,765,1199,1190,1304,44,30,58,SSW,10,0,29.87,Cloudy,44,32,37,0
11,23,6,B6,N746JB,ABQ,-7,307,1826,1200,1193,1387,44,30,58,SSW,10,0,29.87,Cloudy,44,32,36,0
11,23,6,MQ,N662EH,RDU,-10,115,427,1205,1195,1320,44,30,58,SSW,10,0,29.87,Cloudy,44,32,37,0
11,23,6,DL,N334NW,FLL,21,193,1069,1175,1196,1368,44,30,58,SSW,10,0,29.87,Cloudy,44,32,32,1
11,23,6,DL,N861DN,PHX,-3,337,2153,1200,1197,1417,44,30,58,SSW,10,0,29.87,Cloudy,44,32,36,0
11,23,6,B6,N537JT,FLL,6,198,1069,1203,1209,1401,44,30,58,SSW,10,0,29.87,Cloudy,25,39,29,0
11,23,6,B6,N559JB,DEN,-2,275,1626,1214,1212,1369,44,30,58,SSW,10,0,29.87,Cloudy,25,39,33,0
11,23,6,AS,N266AK,LAX,-1,400,2475,1215,1214,1435,44,30,58,SSW,10,0,29.87,Cloudy,25,39,36,0
11,23,6,AA,N877NN,BOS,6,81,187,1211,1217,1292,44,30,58,SSW,10,0,29.87,Cloudy,25,39,35,0
11,23,6,B6,N375JB,JAX,-10,157,828,1230,1220,1387,44,30,58,SSW,10,0,29.87,Cloudy,25,39,31,0
11,23,6,AA,N107NN,LAX,-9,391,2475,1230,1221,1,44,30,58,SSW,10,0,29.87,Cloudy,25,39,32,0
11,23,6,B6,N957JB,SJU,-4,233,1598,1230,1226,83,44,30,58,SSW,10,0,29.87,Cloudy,25,39,28,0
11,23,6,DL,N880DN,ATL,114,154,760,1115,1229,1269,44,30,58,SSW,10,0,29.87,Cloudy,25,39,32,1
11,23,6,B6,N996JL,PBI,0,183,1028,1243,1243,1426,44,30,58,SSW,10,0,29.87,Cloudy,25,39,23,0
11,23,6,9E,N294PQ,BUF,-8,102,301,1255,1247,1357,44,30,58,SSW,10,0,29.87,Cloudy,25,39,27,0
11,23,6,9E,N8839E,ROC,-12,92,264,1260,1248,1352,44,30,58,SSW,10,0,29.87,Cloudy,25,39,20,0
11,23,6,B6,N661JB,PSE,6,239,1617,1260,1266,119,45,30,56,SSW,8,0,29.84,Cloudy,29,24,39,0
11,23,6,9E,N925XJ,PIT,-8,114,340,1275,1267,1389,45,30,56,SSW,8,0,29.84,Cloudy,29,24,26,0
11,23,6,9E,N349PQ,SYR,-5,86,209,1275,1270,1361,45,30,56,SSW,8,0,29.84,Cloudy,29,24,18,0
11,23,6,AA,N817NN,CLT,-11,134,541,1290,1279,1424,45,30,56,SSW,8,0,29.84,Cloudy,29,24,15,0
11,23,6,B6,N712JB,PDX,-6,377,2454,1290,1284,47,45,30,56,SSW,8,0,29.84,Cloudy,29,24,23,0
11,23,6,AA,N582UW,PHX,-6,348,2153,1290,1284,78,45,30,56,SSW,8,0,29.84,Cloudy,29,24,17,0
11,23,6,B6,N956JT,AUS,-7,252,1521,1295,1288,47,45,30,56,SSW,8,0,29.84,Cloudy,29,24,18,0
11,23,6,AA,N804NN,AUS,-1,264,1521,1290,1289,54,45,30,56,SSW,8,0,29.84,Cloudy,29,24,22,0
11,23,6,AA,N117AN,LAX,4,384,2475,1290,1294,54,45,30,56,SSW,8,0,29.84,Cloudy,29,24,18,0
11,23,6,B6,N658JB,TPA,-10,179,1005,1305,1295,44,45,30,56,SSW,8,0,29.84,Cloudy,29,24,13,0
11,23,6,B6,N990JL,LAS,8,347,2248,1290,1298,17,45,30,56,SSW,8,0,29.84,Cloudy,29,24,15,0
11,23,6,B6,N969JT,SFO,-5,390,2586,1309,1304,79,45,30,56,SSW,8,0,29.84,Cloudy,29,24,21,0
11,23,6,B6,N958JB,RSW,-5,191,1074,1310,1305,61,45,30,56,SSW,8,0,29.84,Cloudy,29,24,21,0
11,23,6,B6,N571JB,MCO,-7,168,944,1323,1316,51,43,35,74,CALM,0,0,29.78,Light Rain,29,24,16,0
11,23,6,B6,N187JB,ORH,-6,59,150,1370,1364,1429,43,35,74,CALM,0,0,29.78,Light Rain,18,29,14,0
11,23,6,OO,N287SY,ORD,165,175,740,1200,1365,1315,43,35,74,CALM,0,0,29.78,Light Rain,18,29,15,1
11,23,6,B6,N249JB,BOS,-4,68,187,1375,1371,3,42,37,82,CALM,0,0,29.76,Light Rain,18,29,13,0
11,23,6,B6,N247JB,ROC,-7,78,264,1380,1373,18,42,37,82,CALM,0,0,29.76,Light Rain,18,29,12,0
11,23,6,B6,N351JB,BUF,-2,83,301,1375,1373,18,42,37,82,CALM,0,0,29.76,Light Rain,18,29,14,0
11,23,6,B6,N972JT,SJU,-4,228,1598,1399,1395,247,42,37,82,CALM,0,0,29.76,Light Rain,18,16,17,0
11,23,6,B6,N978JB,LAX,138,376,2475,1280,1418,36,42,37,82,CALM,0,0,29.76,Light Rain,18,16,19,1
11,23,6,B6,N324JB,BTV,59,74,266,1375,1434,9,42,37,82,CALM,0,0,29.76,Light Rain,18,16,16,1
11,23,6,B6,N907JB,BQN,24,223,1576,1439,23,282,41,34,76,W,13,0,29.62,Fair,11,7,15,1
11,24,7,B6,N592JB,FLL,-5,181,1069,301,296,482,45,45,10,NNE,13,0,29.43,Rain,0,4,17,0
11,24,7,B6,N569JB,CHS,-5,124,636,324,319,448,45,45,10,NNE,13,0,29.43,Rain,11,21,17,0
11,24,7,B6,N988JT,LAX,-9,371,2475,340,331,531,45,45,10,NNE,13,0,29.43,Rain,11,21,22,0
11,24,7,B6,N561JB,MCO,-7,168,944,345,338,513,45,45,10,NNE,13,0,29.43,Rain,11,21,17,0
11,24,7,AA,N101NN,LAX,-6,388,2475,360,354,568,45,45,10,NE,15,0,29.37,Rain,11,21,24,0
11,24,7,B6,N971JT,SJU,54,222,1598,301,355,583,45,45,10,NE,15,0,29.37,Rain,11,21,19,1
11,24,7,DL,N682DA,ATL,-5,140,760,360,355,500,45,45,10,NE,15,0,29.37,Rain,11,21,18,0
11,24,7,B6,N709JB,LGB,-2,368,2465,359,357,547,45,45,10,NE,15,0,29.37,Rain,11,21,18,0
11,24,7,B6,N974JT,PBI,-1,173,1028,360,359,533,45,45,10,NE,15,0,29.37,Rain,11,21,21,0
11,24,7,B6,N231JB,BUF,-5,80,301,365,360,445,45,45,10,NE,15,0,29.37,Rain,19,19,22,0
11,24,7,AA,N936AN,DCA,-5,90,213,390,385,480,45,45,10,NE,15,0,29.37,Rain,19,19,21,0
11,24,7,AA,N815NN,CLT,-2,134,541,390,388,524,45,45,10,NE,15,0,29.37,Rain,19,19,19,0
11,24,7,B6,N806JB,MSY,-9,204,1182,400,391,544,45,45,10,NE,15,0,29.37,Rain,19,19,13,0
11,24,7,AA,N193AN,DFW,5,252,1391,391,396,583,45,45,10,NE,15,0,29.37,Rain,19,19,32,0
11,24,7,B6,N935JB,SFO,-7,388,2586,410,403,618,48,48,10,NE,14,0,29.3,Cloudy,19,19,16,0
11,24,7,B6,N979JT,LAS,23,343,2248,381,404,544,48,48,10,NE,14,0,29.3,Cloudy,19,19,17,1
11,24,7,DL,N341NB,BOS,-8,80,187,420,412,500,48,48,10,NE,14,0,29.3,Cloudy,19,19,12,0
11,24,7,B6,N989JT,LAX,-12,379,2475,425,413,624,48,48,10,NE,14,0,29.3,Cloudy,19,19,16,0
11,24,7,B6,N715JB,SAV,-6,143,718,419,413,562,48,48,10,NE,14,0,29.3,Cloudy,19,19,17,0
11,24,7,B6,N703JB,ATL,-4,154,760,418,414,572,48,48,10,NE,14,0,29.3,Cloudy,19,19,20,0
11,24,7,AS,N477AS,SFO,-4,407,2586,420,416,647,48,48,10,NE,14,0,29.3,Cloudy,19,19,33,0
11,24,7,DL,N706TW,SFO,-4,397,2586,420,416,637,48,48,10,NE,14,0,29.3,Cloudy,19,19,20,0
11,24,7,DL,N179DN,LAX,-4,375,2475,420,416,615,48,48,10,NE,14,0,29.3,Cloudy,19,19,16,0
11,24,7,B6,N265JB,SYR,-4,73,209,420,416,493,48,48,10,NE,14,0,29.3,Cloudy,19,19,25,0
11,24,7,AA,N154UW,MIA,-3,194,1089,419,416,613,48,48,10,NE,14,0,29.3,Cloudy,19,19,24,0
11,24,7,AA,N104NN,SFO,-3,401,2586,420,417,641,48,48,10,NE,14,0,29.3,Cloudy,19,19,28,0
11,24,7,DL,N717TW,SEA,-7,381,2422,425,418,626,48,48,10,NE,14,0,29.3,Cloudy,19,19,20,0
11,24,7,AA,N563UW,PHX,-1,350,2153,420,419,650,48,48,10,NE,14,0,29.3,Cloudy,19,19,23,0
11,24,7,DL,N989AT,MSP,0,194,1029,419,419,553,48,48,10,NE,14,0,29.3,Cloudy,19,19,24,0
11,24,7,B6,N228JB,BOS,-4,73,187,427,423,500,48,48,10,NE,14,0,29.3,Cloudy,36,31,22,0
11,24,7,AS,N214AK,PDX,-1,385,2454,425,424,630,48,48,10,NE,14,0,29.3,Cloudy,36,31,23,0
11,24,7,DL,N174DZ,SLC,7,328,1990,420,427,628,48,48,10,NE,16,0,29.29,Heavy Rain,36,31,21,0
11,24,7,B6,N351JB,ROC,9,82,264,422,431,504,48,48,10,NE,16,0,29.29,Heavy Rain,36,31,19,0
11,24,7,B6,N526JL,RSW,-9,193,1074,449,440,642,48,48,10,NE,15,0,29.29,Rain,36,31,15,0
11,24,7,B6,N2002J,TPA,0,180,1005,447,447,627,48,48,10,NE,15,0,29.29,Rain,36,31,24,0
11,24,7,AS,N924VA,LAX,-3,390,2475,450,447,660,48,48,10,NE,15,0,29.29,Rain,36,31,33,0
11,24,7,B6,N746JB,JAX,-4,153,828,451,447,604,48,48,10,NE,15,0,29.29,Rain,36,31,15,0
11,24,7,AS,N472AS,SEA,2,387,2422,450,452,657,48,48,10,NE,15,0,29.29,Rain,36,31,18,0
11,24,7,B6,N324JB,BTV,-3,75,266,455,452,530,48,48,10,NE,15,0,29.29,Rain,36,31,17,0
11,24,7,9E,N915XJ,PIT,0,106,340,454,454,560,48,48,10,NE,15,0,29.29,Rain,36,31,27,0
11,24,7,AA,N112AN,LAX,6,390,2475,450,456,660,48,48,10,NE,15,0,29.29,Rain,36,31,18,0
11,24,7,B6,N247JB,ORD,-7,163,740,467,460,570,48,48,10,NE,15,0,29.29,Rain,36,31,18,0
11,24,7,MQ,N851AE,RDU,-9,111,427,480,471,591,48,48,10,NE,14,0,29.26,Cloudy,36,31,22,0
11,24,7,AA,N914NN,BOS,-6,78,187,477,471,555,48,48,10,NE,14,0,29.26,Cloudy,36,31,16,0
11,24,7,DL,N329NB,MSY,-5,204,1182,479,474,623,48,48,10,NE,14,0,29.26,Cloudy,36,31,16,0
11,24,7,AA,N943AN,LAS,-6,359,2248,480,474,659,48,48,10,NE,14,0,29.26,Cloudy,36,31,15,0
11,24,7,9E,N836AY,ROC,-5,95,264,479,474,574,48,48,10,NE,14,0,29.26,Cloudy,36,31,18,0
11,24,7,AA,N163US,CLT,-4,138,541,479,475,617,48,48,10,NE,14,0,29.26,Cloudy,36,31,20,0
11,24,7,DL,N710TW,LAS,-10,354,2248,485,475,659,48,48,10,NE,14,0,29.26,Cloudy,36,31,23,0
11,24,7,DL,N830DN,DEN,-10,279,1626,485,475,644,48,48,10,NE,14,0,29.26,Cloudy,36,31,18,0
11,24,7,B6,N2016J,FLL,-4,187,1069,480,476,667,48,48,10,NE,14,0,29.26,Cloudy,36,31,21,0
11,24,7,DL,N302DN,MCO,-8,176,944,485,477,661,48,48,10,NE,14,0,29.26,Cloudy,36,31,25,0
11,24,7,B6,N934JB,LAX,-2,376,2475,480,478,676,48,48,10,NE,14,0,29.26,Cloudy,36,31,27,0
11,24,7,9E,N349PQ,RDU,-7,110,427,485,478,595,48,48,10,NE,14,0,29.26,Cloudy,36,31,17,0
11,24,7,DL,N356NW,MIA,-6,192,1089,485,479,677,48,48,10,NE,14,0,29.26,Cloudy,36,31,24,0
11,24,7,DL,N894DN,PHX,-6,334,2153,485,479,699,48,48,10,NE,14,0,29.26,Cloudy,36,31,21,0
11,24,7,DL,N933AT,TPA,-4,180,1005,485,481,665,48,48,10,NE,14,0,29.26,Cloudy,49,17,28,0
11,24,7,DL,N848DN,SJU,-4,234,1598,485,481,779,48,48,10,NE,14,0,29.26,Cloudy,49,17,20,0
11,24,7,B6,N323JB,RDU,-6,104,427,488,482,592,48,48,10,NE,14,0,29.26,Cloudy,49,17,20,0
11,24,7,DL,N341NW,FLL,-3,181,1069,485,482,666,48,48,10,NE,14,0,29.26,Cloudy,49,17,30,0
11,24,7,AA,N853NN,MIA,-8,198,1089,490,482,688,48,48,10,NE,14,0,29.26,Cloudy,49,17,28,0
11,24,7,DL,N723TW,SAN,-1,377,2446,485,484,682,48,48,10,NE,14,0,29.26,Cloudy,49,17,23,0
11,24,7,DL,N392DA,SJC,-7,399,2569,495,488,714,48,48,10,NE,14,0,29.26,Cloudy,49,17,24,0
11,24,7,AA,N172AJ,DFW,-8,255,1391,496,488,691,48,48,10,NE,14,0,29.26,Cloudy,49,17,26,0
11,24,7,B6,N661JB,AUS,-13,254,1521,502,489,696,48,48,10,NE,14,0,29.26,Cloudy,49,17,31,0
11,24,7,B6,N635JB,SLC,-11,321,1990,505,494,706,48,48,10,NE,14,0,29.26,Cloudy,49,17,21,0
11,24,7,DL,N721TW,SFO,0,405,2586,495,495,720,48,48,10,NE,14,0,29.26,Cloudy,49,17,22,0
11,24,7,DL,N117DU,JAX,-12,163,828,510,498,673,48,48,10,NE,14,0,29.26,Cloudy,49,17,24,0
11,24,7,B6,N187JB,BUF,20,84,301,480,500,564,48,48,10,NE,14,0,29.26,Cloudy,49,17,22,1
11,24,7,DL,N177DZ,LAX,0,385,2475,500,500,705,48,48,10,NE,14,0,29.26,Cloudy,49,17,18,0
11,24,7,9E,N923XJ,CHS,-4,156,636,510,506,666,48,48,10,NE,14,0,29.26,Cloudy,49,17,19,0
11,24,7,B6,N976JT,LAX,-8,379,2475,515,507,714,48,48,10,NE,14,0,29.26,Cloudy,49,17,17,0
11,24,7,B6,N945JT,SAN,-2,376,2446,510,508,706,48,48,10,NE,14,0,29.26,Cloudy,49,17,20,0
11,24,7,DL,N550NW,ATL,-1,155,760,510,509,665,48,48,10,NE,14,0,29.26,Cloudy,49,17,22,0
11,24,7,9E,N135EV,DCA,-6,87,213,515,509,602,48,48,10,NE,14,0,29.26,Cloudy,49,17,19,0
11,24,7,DL,N6704Z,STT,-5,232,1623,515,510,807,48,48,10,NE,14,0,29.26,Cloudy,49,17,16,0
11,24,7,9E,N8839E,BWI,-7,81,184,520,513,601,48,48,10,NE,14,0,29.26,Cloudy,49,17,20,0
11,24,7,B6,N977JE,SEA,-6,382,2422,525,519,727,48,48,10,NE,14,0,29.26,Cloudy,49,17,18,0
